contrast,protein,Protein.Names,Genes,NPrec,PropObs,logFC,AveExpr,t,P.Value,adj.P.Val,B,pi_score
BFR_vs_HLRT_at_T2,P51659,DHB4_HUMAN,HSD17B4,20,0.47404580152671755,-0.02873933231047232,17.06948238337581,-0.3133488085324774,0.754661443592212,0.9996304484322664,-4.993194951415789,0.9919429126212157
BFR_vs_HLRT_at_T2,Q9BS40,LXN_HUMAN,LXN,5,0.3969465648854962,0.0701036029162374,17.492958875696615,0.3129011288365593,0.7550005548767409,0.9996304484322664,-4.8002452423603525,0.9804911181598132
BFR_vs_HLRT_at_T2,Q15714,T22D1_HUMAN,TSC22D1,1,0.9770992366412213,0.032195458858975456,18.101104472970377,0.31239389908568327,0.7553848324320321,0.9996304484322664,-4.768925711959868,0.9910089375236404
BFR_vs_HLRT_at_T2,Q9H7C4,SYNCI_HUMAN,SYNC,6,0.43638676844783714,0.03915621664771507,17.554422364619253,0.3123865553668419,0.7553903964891275,0.9996304484322664,-4.83828050722193,0.9890759805481938
BFR_vs_HLRT_at_T2,Q6ZT12,UBR3_HUMAN,UBR3,13,0.24779800352319434,0.0328634085672288,15.596155145255329,0.31233141139184367,0.7554321773978494,0.9996304484322664,-4.954720728488745,0.9908253018950304
BFR_vs_HLRT_at_T2,O75396,SC22B_HUMAN,SEC22B,8,0.3893129770992366,-0.03177312484345407,18.822667921519145,-0.3121081376074113,0.7556013525573055,0.9996304484322664,-4.8449188937670655,0.9911353809831234
BFR_vs_HLRT_at_T2,P23588,IF4B_HUMAN,EIF4B,14,0.3511450381679389,-0.034892990850078576,17.218926988924267,-0.31200653284147506,0.7556783427059262,0.9996304484322664,-4.935877404583786,0.990272715266482
BFR_vs_HLRT_at_T2,Q6NSJ0,MYORG_HUMAN,MYORG,2,0.4198473282442748,0.05187012472811858,17.29570494010375,0.3120023208933517,0.7556815343270127,0.9996304484322664,-4.776633467786356,0.9855744104469712
BFR_vs_HLRT_at_T2,P61923,COPZ1_HUMAN,COPZ1,4,0.1297709923664122,-0.07351419987291052,15.915700271295929,-0.3113521855511577,0.7561742277734339,0.9996304484322664,-4.790276920123408,0.9796636273587453
BFR_vs_HLRT_at_T2,P49327,FAS_HUMAN,FASN,98,0.03715532014332451,-0.13008981330854041,14.26362023590257,-0.31087014946806163,0.756572966510416,0.9996304484322664,-5.090792786845744,0.96436119331786
BFR_vs_HLRT_at_T2,Q969X1,LFG3_HUMAN,TMBIM1,1,0.44274809160305345,-0.03391757682979524,15.866216717846418,-0.31078724649681244,0.7566024384582114,0.9996304484322664,-4.773384480417294,0.9905844064819298
BFR_vs_HLRT_at_T2,Q9UEY8,ADDG_HUMAN,ADD3,8,0.2013358778625954,0.0633230400291751,16.1163335895028,0.3095922048580809,0.7575129161286661,0.9996304484322664,-4.887352394936191,0.9825679881686874
BFR_vs_HLRT_at_T2,O14602,IF1AY_HUMAN,EIF1AY,2,0.22137404580152673,-0.03672674711694235,16.082200481145172,-0.309562216611315,0.7575312431027731,0.9996304484322664,-4.804256332783998,0.9898531613966335
BFR_vs_HLRT_at_T2,Q9Y4J8,DTNA_HUMAN,DTNA,15,0.3414758269720102,-0.033711599696463423,17.472151133472305,-0.3094700406363708,0.7576011443420484,0.9996304484322664,-4.875411973281849,0.990685372135797
BFR_vs_HLRT_at_T2,Q9NTX5,ECHD1_HUMAN,ECHDC1,9,0.40542832909245125,-0.02790366385994858,17.663594741063402,-0.30943573634236177,0.7576271593640468,0.9996304484322664,-4.933471123056626,0.992284866167535
BFR_vs_HLRT_at_T2,P49721,PSB2_HUMAN,PSMB2,7,0.8124318429661941,-0.025140660491317135,21.227771538046287,-0.30927877635023227,0.757746195177663,0.9996304484322664,-4.895429137182526,0.9930500734420887
BFR_vs_HLRT_at_T2,O95260,ATE1_HUMAN,ATE1,6,0.21501272264631044,0.04073006461125317,15.606296669914393,0.3090497133013469,0.7579199231969398,0.9996304484322664,-4.833883107553595,0.988774027649434
BFR_vs_HLRT_at_T2,Q96BW5,PTER_HUMAN,PTER,9,0.3502968617472434,0.041987439734596066,16.467646597946423,0.30834265951273016,0.7584562514021653,0.9996304484322664,-4.796981855093305,0.9884588418967118
BFR_vs_HLRT_at_T2,P00387,NB5R3_HUMAN,CYB5R3,27,0.6214305908962398,0.021671570838471155,21.04714837687299,0.30777925775893294,0.758883698345683,0.9996304484322664,-5.077409507266928,0.9940385080974741
BFR_vs_HLRT_at_T2,Q9H0U4,RAB1B_HUMAN,RAB1B,5,0.3068702290076336,-0.05698828070233475,17.239727333739655,-0.3074161077080187,0.7591592560911342,0.9996304484322664,-4.769177789270259,0.984419883842916
BFR_vs_HLRT_at_T2,Q9UHG3,PCYOX_HUMAN,PCYOX1,46,0.6176568204447395,0.016678562604106162,20.269533495297225,0.30722432264195376,0.75930479485526,0.9996304484322664,-5.142721778124952,0.9954180535891652
BFR_vs_HLRT_at_T2,Q0VDG4,SCRN3_HUMAN,SCRN3,16,0.4074427480916031,0.02597789695985142,17.615921594939994,0.3069635647860998,0.7595026884584215,0.9996304484322664,-4.967354247767233,0.9928791775689132
BFR_vs_HLRT_at_T2,O43670,ZN207_HUMAN,ZNF207,1,0.40458015267175573,0.028028544074075512,15.08309508767024,0.3067000800588889,0.7597026677650046,0.9996304484322664,-4.7815570457118675,0.9923265594419367
BFR_vs_HLRT_at_T2,O75380,NDUS6_HUMAN,NDUFS6,8,0.8816793893129771,-0.03035789040898962,22.132249059324643,-0.3066055042744954,0.7597744527523047,0.9996304484322664,-4.998372012164672,0.991694349680381
BFR_vs_HLRT_at_T2,P08962,CD63_HUMAN,CD63,2,0.4580152671755725,0.04625887245728322,18.45862324182481,0.3062276356514619,0.7600612838492583,0.9996304484322664,-4.75373210879456,0.9873887872720101
BFR_vs_HLRT_at_T2,Q9UL15,BAG5_HUMAN,BAG5,2,0.25190839694656486,-0.04045011862833903,15.96002345079697,-0.3055836940566514,0.760550161763444,0.9996304484322664,-4.7970874016469125,0.988989334210031
BFR_vs_HLRT_at_T2,Q6NVY1,HIBCH_HUMAN,HIBCH,37,0.5952135341448318,0.016329749243876535,20.05572730286931,0.3054102202164074,0.7606818790229022,0.9996304484322664,-5.098718716021982,0.9955431212528749
BFR_vs_HLRT_at_T2,P60900,PSA6_HUMAN,PSMA6,23,0.6807168934616661,-0.01418909291619741,20.3866092104844,-0.30500759533034083,0.7609876159157989,0.9996304484322664,-5.0742027934353215,0.9961319171566915
BFR_vs_HLRT_at_T2,P06732,KCRM_HUMAN,CKM,75,0.7804580152671755,0.0440323302534118,26.95451389666325,0.30466041646418024,0.7612709602544544,0.9996304484322664,-5.269593409720243,0.9880613190439039
BFR_vs_HLRT_at_T2,Q16851,UGPA_HUMAN,UGP2,73,0.6518874830074245,-0.01750524735561143,21.757202386014022,-0.3032794202306196,0.762300351224164,0.9996304484322664,-5.227987032215538,0.9952600886075673
BFR_vs_HLRT_at_T2,P51398,RT29_HUMAN,DAP3,5,0.1786259541984733,0.06410446259636515,16.444949780306256,0.3030854547535487,0.7624477323240897,0.9996304484322664,-4.786662036531542,0.9827637759686574
BFR_vs_HLRT_at_T2,O75947,ATP5H_HUMAN,ATP5PD,17,0.8536147283340817,0.022801579560454144,23.641344060176102,0.302573473491669,0.7628367938477859,0.9996304484322664,-5.09933014763608,0.9938463693117614
BFR_vs_HLRT_at_T2,Q8WZA9,IRGQ_HUMAN,IRGQ,7,0.3380588876772083,0.038625576329554434,16.975766829714985,0.3023103712142706,0.7630367525091142,0.9996304484322664,-4.811481857277237,0.9896081209921447
BFR_vs_HLRT_at_T2,Q6ZP80,TM182_HUMAN,TMEM182,1,0.8473282442748091,0.042181289582774895,21.710235831680556,0.30206468151673255,0.7632234920383658,0.9996304484322664,-4.816325767269846,0.9886671370968144
BFR_vs_HLRT_at_T2,Q13424,SNTA1_HUMAN,SNTA1,26,0.5692894891368174,-0.023806830680811686,18.651896107833178,-0.30037474042390855,0.7645083312575716,0.9996304484322664,-5.040594371732922,0.9936277233561234
BFR_vs_HLRT_at_T2,Q5TDH0,DDI2_HUMAN,DDI2,11,0.2199861207494795,0.08332937989763067,16.374301011148535,0.3002749495726917,0.7645966898189156,0.9996304484322664,-4.823832291218323,0.977882097299363
BFR_vs_HLRT_at_T2,P06748,NPM_HUMAN,NPM1,10,0.4526717557251908,-0.04028552083314807,18.237887123023597,-0.30017922205311104,0.7646570237615332,0.9996304484322664,-4.859332428664243,0.9892484867364953
BFR_vs_HLRT_at_T2,Q15363,TMED2_HUMAN,TMED2,10,0.33893129770992364,-0.0379921641116816,17.30613566711475,-0.3001626649832858,0.7646696158839281,0.9996304484322664,-4.835499025367959,0.9898580487455804
BFR_vs_HLRT_at_T2,P78560,CRADD_HUMAN,CRADD,5,0.3007633587786259,0.05489482828397385,16.39858928835226,0.3000063157220926,0.7647885270557765,0.9996304484322664,-4.778228453148424,0.9853874419136429
BFR_vs_HLRT_at_T2,Q76N32,CEP68_HUMAN,CEP68,1,0.26717557251908397,-0.03773772437111056,14.02166545321267,-0.30040923907444855,0.7650388259209446,0.9996304484322664,-4.762818781657932,0.9899436611343069
BFR_vs_HLRT_at_T2,Q9UBQ0,VPS29_HUMAN,VPS29,10,0.45725190839694657,0.030307848939052917,16.992162058554065,0.29962906935048916,0.765075464326253,0.9996304484322664,-4.889512519396358,0.9919169845270231
BFR_vs_HLRT_at_T2,Q10713,MPPA_HUMAN,PMPCA,15,0.4111959287531806,-0.024199011258371428,17.287898824110147,-0.29904200390262375,0.765522057112354,0.9996304484322664,-4.871436270040667,0.9935549497412809
BFR_vs_HLRT_at_T2,P36269,GGT5_HUMAN,GGT5,7,0.12431842966194111,-0.08780510871159208,15.841818232999096,-0.29896826461724,0.7655967425581482,0.9996304484322664,-4.8517272558276785,0.9768201599450861
BFR_vs_HLRT_at_T2,Q9Y3C6,PPIL1_HUMAN,PPIL1,7,0.5332606324972737,-0.03298539892224639,18.739287117939796,-0.29888270570964126,0.7656432521833658,0.9996304484322664,-4.846443095227258,0.9912302940202374
BFR_vs_HLRT_at_T2,P30049,ATPD_HUMAN,ATP5F1D,4,0.950381679389313,0.033067671768542084,24.35688640300379,0.29848276248737343,0.7659475571651426,0.9996304484322664,-5.040744305421328,0.9912215415786095
BFR_vs_HLRT_at_T2,O43772,MCAT_HUMAN,SLC25A20,13,0.47915443335290664,0.026037448400714425,18.73889373903109,0.29833429496711306,0.7660605310467876,0.9996304484322664,-4.9031483161401415,0.9930851919491365
BFR_vs_HLRT_at_T2,Q14240,IF4A2_HUMAN,EIF4A2,15,0.5811704834605599,0.024497477083876618,20.100119032795213,0.2980202736454784,0.7662994969612298,0.9996304484322664,-4.991374258261943,0.9935004219474033
BFR_vs_HLRT_at_T2,P20339,RAB5A_HUMAN,RAB5A,3,0.42493638676844786,0.04557050230841142,16.45794671282221,0.29748224595931044,0.7667089810854641,0.9996304484322664,-4.76506541817658,0.9879672677045069
BFR_vs_HLRT_at_T2,Q15111,PLCL1_HUMAN,PLCL1,17,0.3493488998652896,0.03050856176152905,17.141606582147837,0.297320597568503,0.7668320219724574,0.9996304484322664,-4.899405156424887,0.9919330716784003
BFR_vs_HLRT_at_T2,Q9NRZ7,PLCC_HUMAN,AGPAT3,1,0.5114503816793893,-0.03716060239134045,15.933277234121018,-0.29666355555256774,0.7673321998899173,0.9996304484322664,-4.788371279159897,0.9902068234860057
BFR_vs_HLRT_at_T2,Q8NBX0,SCPDL_HUMAN,SCCPDH,13,0.5038167938931297,0.02580740740019749,19.541960782854307,0.2964266682401606,0.7675125561848422,0.9996304484322664,-4.926832032368747,0.9931946109112374
BFR_vs_HLRT_at_T2,P07737,PROF1_HUMAN,PFN1,23,0.7066047129107202,-0.025679250283356936,22.01554121625837,-0.2958905458662512,0.7679207849710425,0.9996304484322664,-5.060906009571295,0.9932418535537951
BFR_vs_HLRT_at_T2,P49137,MAPK2_HUMAN,MAPKAPK2,3,0.3893129770992367,0.04273322817140368,16.57666103805255,0.2958157036724568,0.7679777785372688,0.9996304484322664,-4.783244146828293,0.9887820592862493
BFR_vs_HLRT_at_T2,P22061,PIMT_HUMAN,PCMT1,31,0.6688007879832554,0.023338397802529443,21.15906208578045,0.2954862719575578,0.7682286613593575,0.9996304484322664,-5.057412230125395,0.9938653092650849
BFR_vs_HLRT_at_T2,Q9NX47,MARH5_HUMAN,MARCHF5,3,0.11195928753180662,0.0828001216712444,16.047733403512687,0.2953116372469076,0.7683703735359962,0.9996304484322664,-4.7931149669295525,0.9784197997163815
BFR_vs_HLRT_at_T2,Q86SZ2,TPC6B_HUMAN,TRAPPC6B,1,0.32061068702290074,-0.03130737403123973,15.136667387679479,-0.29504473813848003,0.7685649555781207,0.9996304484322664,-4.796831550874337,0.9917928180971769
BFR_vs_HLRT_at_T2,Q15435,PP1R7_HUMAN,PPP1R7,23,0.5101228011948225,0.015175321547935994,18.56214919162793,0.294740669737052,0.7687965749749809,0.9996304484322664,-5.034596213162298,0.9960179193510644
BFR_vs_HLRT_at_T2,Q07507,DERM_HUMAN,DPT,2,0.7061068702290076,-0.0529956350593217,18.96377340159217,-0.2930982343046589,0.7700480363790217,0.9996304484322664,-4.7533532792431155,0.9862475552759834
BFR_vs_HLRT_at_T2,P31930,QCR1_HUMAN,UQCRC1,45,0.7431721798134011,0.01845420378505125,22.65255905413672,0.29075126255301054,0.7718373769898182,0.9996304484322664,-5.186585081404786,0.9952321070780942
BFR_vs_HLRT_at_T2,P04181,OAT_HUMAN,OAT,2,0.3435114503816794,0.03713292245937083,16.446103054989834,0.2906939349448483,0.7718870441793724,0.9996304484322664,-4.8010130429099975,0.9904317231258173
BFR_vs_HLRT_at_T2,P62942,FKB1A_HUMAN,FKBP1A,14,0.5512540894220284,-0.02348426028683903,18.89493814153829,-0.29067504034189984,0.7718955098199901,0.9996304484322664,-4.910948511840465,0.9939382291561971
BFR_vs_HLRT_at_T2,Q14738,2A5D_HUMAN,PPP2R5D,7,0.31406761177753545,0.04661507473715787,16.974194666171343,0.29049883352196504,0.7720299034587856,0.9996304484322664,-4.779319164837127,0.9880116287952632
BFR_vs_HLRT_at_T2,Q96HJ9,FMC1_HUMAN,FMC1,5,0.3053435114503817,0.055224917067942414,16.70548278880683,0.29044977383483517,0.7720673227118736,0.9996304484322664,-4.793684145224182,0.9858157811831992
BFR_vs_HLRT_at_T2,Q8N465,D2HDH_HUMAN,D2HGDH,5,0.20305343511450383,0.04945806716989942,16.112798794279957,0.2903446281391662,0.7721475222103001,0.9996304484322664,-4.795077150279137,0.9872925798328726
BFR_vs_HLRT_at_T2,Q6PI48,SYDM_HUMAN,DARS2,6,0.27989821882951654,0.04281203414733881,17.399890311922963,0.2901552965115587,0.7722919404523483,0.9996304484322664,-4.820014899941159,0.9889986479045012
BFR_vs_HLRT_at_T2,Q16585,SGCB_HUMAN,SGCB,18,0.47582697201017815,-0.021950059637116937,18.346139369681513,-0.289694961129284,0.7726431081287275,0.9996304484322664,-5.002874679814005,0.9943542422987897
BFR_vs_HLRT_at_T2,Q13596,SNX1_HUMAN,SNX1,9,0.2222222222222222,0.041827860031055764,16.507737643373986,0.28942076260917965,0.7728523034266731,0.9996304484322664,-4.831439304486286,0.9892801985107413
BFR_vs_HLRT_at_T2,Q16864,VATF_HUMAN,ATP6V1F,1,0.3816793893129771,-0.028546663886462653,16.390989312172195,-0.2894029363445405,0.7729382028816013,0.9996304484322664,-4.767861836692377,0.9926745929011488
BFR_vs_HLRT_at_T2,P35611,ADDA_HUMAN,ADD1,16,0.2762404580152672,-0.04595368212543249,16.003138234923252,-0.2887988991172988,0.7733295643215037,0.9996304484322664,-4.993837512539528,0.9882570994994762
BFR_vs_HLRT_at_T2,P05166,PCCB_HUMAN,PCCB,19,0.4564081960626758,0.01888647495762541,17.864771416441595,0.2877937670311342,0.7740939373445124,0.9996304484322664,-4.998507388738485,0.99517556571668
BFR_vs_HLRT_at_T2,Q14624,ITIH4_HUMAN,ITIH4,30,0.3142493638676845,0.07074558850994705,17.406849791148915,0.2873118196352248,0.7744836633015189,0.9996304484322664,-4.981952589621223,0.9820828048552817
BFR_vs_HLRT_at_T2,O14558,HSPB6_HUMAN,HSPB6,17,0.8230803771890436,-0.030246314468598712,23.90241862938242,-0.2870306614753347,0.7746765000499659,0.9996304484322664,-5.094023593195923,0.9923075602564864
BFR_vs_HLRT_at_T2,P25705,ATPA_HUMAN,ATP5F1A,64,0.7739742366412213,0.01702094482724803,23.689003130991317,0.2867630954419591,0.7748807932457666,0.9996304484322664,-5.279111910100289,0.9956682838651008
BFR_vs_HLRT_at_T2,O75533,SF3B1_HUMAN,SF3B1,4,0.18129770992366412,-0.03721513232062179,14.22790938342141,-0.28652592735745974,0.7750618900906008,0.9996304484322664,-4.796240886276535,0.9905619437063824
BFR_vs_HLRT_at_T2,P28070,PSB4_HUMAN,PSMB4,12,0.566793893129771,0.028275374118194918,20.38870725892513,0.28593131865956933,0.7755159760733229,0.9996304484322664,-4.92098096063636,0.99283741949936
BFR_vs_HLRT_at_T2,P68366,TBA4A_HUMAN,TUBA4A,6,0.9198473282442748,0.031246395701419516,24.009766090929617,0.28588846586296357,0.7755487045635385,0.9996304484322664,-4.967211976783674,0.9920891078311168
BFR_vs_HLRT_at_T2,Q9NX20,RM16_HUMAN,MRPL16,1,0.2900763358778626,-0.03800163095649722,16.37621981628179,-0.28584360399353315,0.7755829679010036,0.9996304484322664,-4.79504028287889,0.9903887397719209
BFR_vs_HLRT_at_T2,Q8TCC3,RM30_HUMAN,MRPL30,4,0.2748091603053435,-0.044031509892830556,14.708313901580654,-0.28564705938971824,0.7757330844385784,0.9996304484322664,-4.786808457428617,0.9888806221922336
BFR_vs_HLRT_at_T2,P55060,XPO2_HUMAN,CSE1L,40,0.5337786259541984,-0.016438702129764948,18.22798072088449,-0.28549833654483753,0.775846681398851,0.9996304484322664,-5.109538224861084,0.9958365429027005
BFR_vs_HLRT_at_T2,O60610,DIAP1_HUMAN,DIAPH1,4,0.1450381679389313,0.06291603355285247,15.573343439016151,0.28504212546245256,0.7761951732980611,0.9996304484322664,-4.786882730766892,0.9841865096780404
BFR_vs_HLRT_at_T2,Q12805,FBLN3_HUMAN,EFEMP1,11,0.4316446911866759,-0.03020769407854118,16.85700866010098,-0.2847917052705184,0.7763864844759718,0.9996304484322664,-4.957987805446834,0.9923834406694279
BFR_vs_HLRT_at_T2,Q9H479,FN3K_HUMAN,FN3K,14,0.42693565976008724,-0.030741340517831617,18.272535108902005,-0.2842968355555847,0.7767645859530633,0.9996304484322664,-4.891209004208648,0.9922642615271812
BFR_vs_HLRT_at_T2,P33316,DUT_HUMAN,DUT,1,0.6564885496183206,0.034903310713136904,17.593078495152294,0.284151387099,0.7768757249618805,0.9996304484322664,-4.770766252618977,0.9912265044077121
BFR_vs_HLRT_at_T2,P18085,ARF4_HUMAN,ARF4,5,0.3893129770992366,-0.046956485564372485,17.554820445690055,-0.2840490967219387,0.7769538891115173,0.9996304484322664,-4.78455750057566,0.9882193329017382
BFR_vs_HLRT_at_T2,P08473,NEP_HUMAN,MME,12,0.3212468193384224,-0.033445460143934014,16.78203172569988,-0.283536462403931,0.7773456479108191,0.9996304484322664,-4.868436922979888,0.9916114677357221
BFR_vs_HLRT_at_T2,P01112,RASH_HUMAN,HRAS,2,0.4198473282442748,0.08041752697522853,19.11489260007882,0.28327564961651214,0.7775489215160337,0.9996304484322664,-4.769221571407616,0.9799695780030451
BFR_vs_HLRT_at_T2,P57772,SELB_HUMAN,EEFSEC,5,0.20152671755725188,0.049694561581432595,15.453684557914759,0.2832528744640315,0.7775623925290451,0.9996304484322664,-4.808258703840626,0.9875751104840639
BFR_vs_HLRT_at_T2,P54136,SYRC_HUMAN,RARS1,27,0.5021204410517387,-0.020844137022923093,18.174041781938847,-0.2830881616893866,0.7776882896145987,0.9996304484322664,-4.970655688125955,0.9947728784296014
BFR_vs_HLRT_at_T2,P07814,SYEP_HUMAN,EPRS1,67,0.5299077133416885,0.01339704690543897,17.889395795377624,0.28231913959838184,0.7782761647463562,0.9996304484322664,-5.160196787933418,0.9966473434166232
BFR_vs_HLRT_at_T2,Q99426,TBCB_HUMAN,TBCB,8,0.5562977099236641,0.03088516886814574,18.222968082612713,0.2822158378949927,0.7783551430428577,0.9996304484322664,-4.862652445282969,0.9922908985547041
BFR_vs_HLRT_at_T2,P35606,COPB2_HUMAN,COPB2,18,0.3791348600508906,-0.019398314568363162,17.10831024791752,-0.2821256494482662,0.7784240976283631,0.9996304484322664,-4.9778813225239,0.9951528222999668
BFR_vs_HLRT_at_T2,Q9NP97,DLRB1_HUMAN,DYNLRB1,5,0.2763358778625954,-0.04488944799510364,17.336117736705656,-0.2819036032540055,0.7785938730737237,0.9996304484322664,-4.789814175833553,0.988828579274502
BFR_vs_HLRT_at_T2,P21796,VDAC1_HUMAN,VDAC1,39,0.7447641417107066,-0.02301970728460745,22.803094223034087,-0.28137451166662236,0.7789984571476855,0.9996304484322664,-5.203469576275423,0.9942674096292543
BFR_vs_HLRT_at_T2,Q9UK41,VPS28_HUMAN,VPS28,4,0.7080152671755725,-0.02824141369248423,17.686137266178907,-0.2806235851925006,0.7795727775481814,0.9996304484322664,-4.773863212204906,0.9929922965808858
BFR_vs_HLRT_at_T2,Q9P291,ARMX1_HUMAN,ARMCX1,1,0.31297709923664124,-0.02707628351555158,15.289879695428063,-0.27950517079178044,0.7804283848409174,0.9996304484322664,-4.780026416080398,0.9933099351093404
BFR_vs_HLRT_at_T2,O14818,PSA7_HUMAN,PSMA7,12,0.5127226463104325,0.0263043973756254,20.226212668769925,0.2794216220373063,0.7804923120011444,0.9996304484322664,-4.952646522432843,0.9935021737324788
BFR_vs_HLRT_at_T2,Q12846,STX4_HUMAN,STX4,9,0.30364715860899066,0.03773807011024033,16.415788941045783,0.27801457614833874,0.7815691362342315,0.9996304484322664,-4.858422113458775,0.9907425066145208
BFR_vs_HLRT_at_T2,Q99797,MIPEP_HUMAN,MIPEP,3,0.22646310432569974,0.04418389794303401,15.522073242023088,0.27765345583551343,0.7818455733335303,0.9996304484322664,-4.798342091453867,0.9891853331363045
BFR_vs_HLRT_at_T2,P98194,AT2C1_HUMAN,ATP2C1,1,0.4580152671755725,-0.025200178843853394,15.080546043218055,-0.2776028846177786,0.7818842877642802,0.9996304484322664,-4.79787032330525,0.9938187165417779
BFR_vs_HLRT_at_T2,P11217,PYGM_HUMAN,PYGM,106,0.8360939075327668,-0.015505222844151234,24.942758320495475,-0.2773041904371229,0.782112962121942,0.9996304484322664,-5.337989948268769,0.9961967477198704
BFR_vs_HLRT_at_T2,Q9NQR4,NIT2_HUMAN,NIT2,27,0.6121006502685893,0.016623938713483,19.247281241336793,0.27725007890961917,0.7821543908828918,0.9996304484322664,-5.106361176695017,0.9959237767165935
BFR_vs_HLRT_at_T2,Q9Y6Y0,NS1BP_HUMAN,IVNS1ABP,1,0.31297709923664124,0.028484088455401846,16.1310960469164,0.2768826359144721,0.7824357284482949,0.9996304484322664,-4.797157252013566,0.9930359761398686
BFR_vs_HLRT_at_T2,O43301,HS12A_HUMAN,HSPA12A,7,0.15485278080697928,0.04199942579188587,15.08151655173499,0.27681918311598924,0.782484314844381,0.9996304484322664,-4.8442530906004935,0.9897512025145508
BFR_vs_HLRT_at_T2,Q9H1E3,NUCKS_HUMAN,NUCKS1,2,0.7862595419847328,-0.032127712076206905,18.63917679203497,-0.2767024446319975,0.7825737048334749,0.9996304484322664,-4.7835601051547165,0.9921542793683679
BFR_vs_HLRT_at_T2,Q10567,AP1B1_HUMAN,AP1B1,7,0.2878953107960741,0.044189942428268125,17.030393022105375,0.2763029917234373,0.7828795993635634,0.9996304484322664,-4.79281241120704,0.9892416362426796
BFR_vs_HLRT_at_T2,Q14139,UBE4A_HUMAN,UBE4A,3,0.17557251908396945,-0.04995592653328984,16.19654515178214,-0.2758231757920333,0.783247079626687,0.9996304484322664,-4.790364863108206,0.9878695874796841
BFR_vs_HLRT_at_T2,P98160,PGBM_HUMAN,HSPG2,137,0.4046915919095113,-0.05747343158330054,17.780311961684607,-0.2752937843292258,0.7836782256043182,0.9996304484322664,-5.209952838621983,0.9860881389001129
BFR_vs_HLRT_at_T2,P22392,NDKB_HUMAN,NME2,3,0.6183206106870229,0.048980148371683185,19.665606775749744,0.27524167074297873,0.7836925070842077,0.9996304484322664,-4.7870043996368095,0.98813262921949
BFR_vs_HLRT_at_T2,Q96FJ2,DYL2_HUMAN,DYNLL2,4,0.42938931297709926,-0.04600609563933844,20.51190213705918,-0.27517801961367955,0.7837412676284188,0.9996304484322664,-4.797393602059864,0.9888520080821344
BFR_vs_HLRT_at_T2,Q9BUR5,MIC26_HUMAN,APOO,9,0.5708227311280747,-0.0279473490207387,19.40721854353763,-0.27452360258500386,0.784242639877054,0.9996304484322664,-4.9262940622539855,0.9932307803428941
BFR_vs_HLRT_at_T2,P51884,LUM_HUMAN,LUM,25,0.6534351145038169,-0.04615575280820039,20.615029059895605,-0.2743508370040382,0.7843859878697245,0.9996304484322664,-5.063894554325071,0.9888534765963839
BFR_vs_HLRT_at_T2,O43143,DHX15_HUMAN,DHX15,6,0.3486005089058524,0.04150070421476926,16.587219346893697,0.27423547101590207,0.7844634165935553,0.9996304484322664,-4.777168282967498,0.9899760603708474
BFR_vs_HLRT_at_T2,Q14061,COX17_HUMAN,COX17,7,0.8200654307524536,-0.021937399545088,20.972341419084028,-0.2727223534037552,0.7856231100278623,0.9996304484322664,-4.937424484005051,0.9947209691193021
BFR_vs_HLRT_at_T2,P49184,DNSL1_HUMAN,DNASE1L1,2,0.37786259541984735,0.03034487579799361,16.587940116287406,0.27263887096034367,0.7856871072678554,0.9996304484322664,-4.807043867313154,0.9927076369250707
BFR_vs_HLRT_at_T2,O43237,DC1L2_HUMAN,DYNC1LI2,5,0.21221374045801528,0.04681352821511453,15.992373371287169,0.27230358025714424,0.7859441543133179,0.9996304484322664,-4.833569801646113,0.9887873822923671
BFR_vs_HLRT_at_T2,P11234,RALB_HUMAN,RALB,2,0.2786259541984733,0.04055414353604192,16.59514671714942,0.2722647491320514,0.7859739253125111,0.9996304484322664,-4.803396982643002,0.9902808177840561
BFR_vs_HLRT_at_T2,Q9H6Q4,CIAO3_HUMAN,CIAO3,1,0.5190839694656488,-0.02528762475500379,15.78884615414628,-0.2720890495590807,0.7861086344142938,0.9996304484322664,-4.798258361487157,0.9939327535633502
BFR_vs_HLRT_at_T2,P38117,ETFB_HUMAN,ETFB,24,0.8660941475826972,0.017997608552327904,22.644893696432696,0.2715390520322322,0.7865303602628603,0.9996304484322664,-5.1845759144995025,0.995687667966491
BFR_vs_HLRT_at_T2,Q9Y4Z0,LSM4_HUMAN,LSM4,4,0.33396946564885494,-0.046521435774891984,16.419094074274486,-0.27148411835778974,0.7865724856738252,0.9996304484322664,-4.762175530090588,0.9888937156451443
BFR_vs_HLRT_at_T2,O60869,EDF1_HUMAN,EDF1,10,0.4595419847328245,-0.025652480939886146,17.72504823263249,-0.2712551053169732,0.7867481091640167,0.9996304484322664,-4.928210902658263,0.9938662145905321
BFR_vs_HLRT_at_T2,P14927,QCR7_HUMAN,UQCRB,14,0.72082878953107965,-0.02889843071277909,21.998338894626627,-0.270763329395507,0.7871252751177653,0.9996304484322664,-4.9592111486606285,0.9931065142400983
BFR_vs_HLRT_at_T2,Q9Y3B8,ORN_HUMAN,REXO2,2,0.33969465648854963,0.034661225829452746,15.330375330067652,0.2694833325122171,0.7881072020247089,0.9996304484322664,-4.790141826108379,0.9917803960686443
BFR_vs_HLRT_at_T2,P0DJ93,SIM13_HUMAN,SMIM13,2,0.22519083969465647,0.02856713791600818,14.728102222923457,0.2692419817106161,0.7882923883650523,0.9996304484322664,-4.802779478255832,0.9932273106664111
