contrast,protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,Protein.Names,Genes,NPrec,PropObs,mean_obs,gene,mapping_status,selected,annotated,label,padj,plot_p,pi_score,pi_value,signed_pi,fdr_significant,direction
BFR_vs_HLRT_at_T1,P28799,-0.01790249506191799,14.20148797688961,-0.12838776255765283,0.8980987522698687,0.9994332688619267,-4.77193602142358,GRN_HUMAN,GRN,2,0.12595419847328243,0.25190839694656486,GRN,representative,TRUE,TRUE,GRN,0.9994332688619267,0.8980987522698687,0.9980777747563264,8.35615194156644e-4,-8.35615194156644e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P28838,0.07089544582307639,18.59018549756507,0.91095202604454,0.3645010026367671,0.9994332688619267,-4.798839555173265,AMPL_HUMAN,LAP3,43,0.5107402804899698,21.9618320610687,LAP3,representative,TRUE,TRUE,LAP3,0.9994332688619267,0.3645010026367671,0.9309501706219802,0.03107356413472689,0.03107356413472689,FALSE,not_significant
BFR_vs_HLRT_at_T1,P28906,-0.03536544901232652,15.368283885740864,-0.2731362177321245,0.7853091388505052,0.9994332688619267,-4.768026878198544,CD34_HUMAN,CD34,2,0.2748091603053435,0.549618320610687,CD34,representative,TRUE,TRUE,CD34,0.9994332688619267,0.7853091388505052,0.9914893771290251,0.003711934488391787,-0.003711934488391787,FALSE,not_significant
BFR_vs_HLRT_at_T1,P28907,-0.021561779921420055,16.264543558720472,-0.17681529920410696,0.8600094057072567,0.9994332688619267,-4.827819029114528,CD38_HUMAN,CD38,12,0.3110687022900763,3.732824427480916,CD38,representative,TRUE,TRUE,CD38,0.9994332688619267,0.8600094057072567,0.9967535071529517,0.0014122275647457836,-0.0014122275647457836,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29144,0.04104740039875665,17.72146861928056,0.4604450954562946,0.6461917724792821,0.9994332688619267,-4.952132667295101,TPP2_HUMAN,TPP2,33,0.37774693499884343,12.465648854961833,TPP2,representative,TRUE,TRUE,TPP2,0.9994332688619267,0.6461917724792821,0.9822359592921407,0.0077841705543624864,0.0077841705543624864,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29218,0.039655712329267345,20.47025459980598,0.5102036540974727,0.6110278248971293,0.9994332688619267,-4.934475084531094,IMPA1_HUMAN,IMPA1,17,0.713515940727436,12.129770992366412,IMPA1,representative,TRUE,TRUE,IMPA1,0.9994332688619267,0.6110278248971293,0.9806546592212435,0.008483903934420183,0.008483903934420183,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29401,0.006032125957883494,16.751667480247818,0.036003674615338696,0.9713508635297501,0.9994332688619267,-4.970385094379705,TKT_HUMAN,TKT,20,0.2534351145038168,5.068702290076335,TKT,representative,TRUE,TRUE,TKT,0.9994332688619267,0.9713508635297501,0.9998246763476423,7.614877030141425e-5,7.614877030141425e-5,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29475,-0.055534705155810826,15.933557301498563,-0.27971022852564,0.7802748492182883,0.9994332688619267,-4.788851314088956,NOS1_HUMAN,NOS1,8,0.20896946564885496,1.6717557251908397,NOS1,representative,TRUE,TRUE,NOS1,0.9994332688619267,0.7802748492182883,0.9863158283207764,0.00598399729592162,-0.00598399729592162,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29536,-0.32726743910512646,16.401486457110362,-1.8685074414245677,0.0646047561260553,0.9994332688619267,-4.211974773202216,LMOD1_HUMAN,LMOD1,2,0.33587786259541985,0.6717557251908397,LMOD1,representative,TRUE,TRUE,LMOD1,0.9994332688619267,0.0646047561260553,0.40797946761095893,0.38936169310532265,-0.38936169310532265,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29692,0.003222216269254119,19.998830282047443,0.04749675616867698,0.9622115985388056,0.9994332688619267,-5.02369342437664,EF1D_HUMAN,EEF1D,20,0.6778625954198473,13.557251908396946,EEF1D,representative,TRUE,TRUE,EEF1D,0.9994332688619267,0.9622115985388056,0.999875885046382,5.3905784804139556e-5,5.3905784804139556e-5,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29966,0.14125033401941067,16.22947349755152,1.1611637460613606,0.24832659039545235,0.9994332688619267,-4.617173640015716,MARCS_HUMAN,MARCKS,14,0.42202835332606325,5.908396946564886,MARCKS,representative,TRUE,TRUE,MARCKS,0.9994332688619267,0.24832659039545235,0.8213851153005365,0.08545317146217296,0.08545317146217296,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29972,-0.10239872376767423,15.572497249382657,-0.521747749525882,0.6029942633899219,0.9994332688619267,-4.732966850190504,AQP1_HUMAN,AQP1,2,0.25572519083969464,0.5114503816793893,AQP1,representative,TRUE,TRUE,AQP1,0.9994332688619267,0.6029942633899219,0.9495205099001308,0.022495649947237423,-0.022495649947237423,FALSE,not_significant
BFR_vs_HLRT_at_T1,P29992,-0.09154630215145332,16.185455604395216,-0.8085709358905157,0.42067244195515663,0.9994332688619267,-4.707517313797417,GNA11_HUMAN,GNA11,6,0.3791348600508906,2.2748091603053435,GNA11,representative,TRUE,TRUE,GNA11,0.9994332688619267,0.42067244195515663,0.9237904526732145,0.034426530477398,-0.034426530477398,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30038,0.12393843917652347,20.76165621487708,1.862774870713193,0.06541535415481398,0.9994332688619267,-4.011577721615987,AL4A1_HUMAN,ALDH4A1,35,0.6261723009814613,21.916030534351144,ALDH4A1,representative,TRUE,TRUE,ALDH4A1,0.9994332688619267,0.06541535415481398,0.71320961624355,0.14678280984138892,0.14678280984138892,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30040,0.010355367129861293,18.642884034329757,0.08119766803904215,0.9354462808110519,0.9994332688619267,-4.864432852540753,ERP29_HUMAN,ERP29,8,0.5992366412213741,4.793893129770993,ERP29,representative,TRUE,TRUE,ERP29,0.9994332688619267,0.9354462808110519,0.9993092089250211,3.0011042074978037e-4,3.0011042074978037e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30041,-0.051841937765541246,22.195008340254486,-0.7519054217807104,0.45386573763054294,0.9994332688619267,-4.922445959673469,PRDX6_HUMAN,PRDX6,41,0.6782722025693539,27.80916030534351,PRDX6,representative,TRUE,TRUE,PRDX6,0.9994332688619267,0.45386573763054294,0.9598744938111442,0.017785548427676566,-0.017785548427676566,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30043,-0.06141193160116032,22.87998774895847,-0.4990242432378216,0.6188531731265002,0.9994332688619267,-4.960497620921038,BLVRB_HUMAN,BLVRB,25,0.7523664122137405,18.80916030534351,BLVRB,representative,TRUE,TRUE,BLVRB,0.9994332688619267,0.6188531731265002,0.9709592272709301,0.012799006696555232,-0.012799006696555232,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30044,-0.011170525495781902,22.17569820402231,-0.1491058231788276,0.8817690058549839,0.9994332688619267,-4.9768443563444364,PRDX5_HUMAN,PRDX5,17,0.7139649753030983,12.13740458015267,PRDX5,representative,TRUE,TRUE,PRDX5,0.9994332688619267,0.8817690058549839,0.9985954541926327,6.104152722458546e-4,-6.104152722458546e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30046,0.055304677196780005,19.23047489029251,0.27123753035873105,0.7867648366576896,0.9994332688619267,-4.778576521381885,DOPD_HUMAN,DDT,3,0.5419847328244275,1.6259541984732824,DDT,representative,TRUE,TRUE,DDT,0.9994332688619267,0.7867648366576896,0.9868240793688645,0.005760261888586526,0.005760261888586526,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30048,-0.002580604318822566,23.983545183312387,-0.03968776577324999,0.9684208105906018,0.9994332688619267,-5.034618170149681,PRDX3_HUMAN,PRDX3,17,0.9196228109564436,15.633587786259541,PRDX3,representative,TRUE,TRUE,PRDX3,0.9994332688619267,0.9684208105906018,0.9999171955403834,3.5963008857804336e-5,-3.5963008857804336e-5,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30049,0.11923738248862037,24.325935985808687,1.0521714654962266,0.2952448281702975,0.9994332688619267,-4.667493049734734,ATPD_HUMAN,ATP5F1D,4,0.950381679389313,3.801526717557252,ATP5F1D,representative,TRUE,TRUE,ATP5F1D,0.9994332688619267,0.2952448281702975,0.864621287873329,0.06317407588991734,0.06317407588991734,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30050,-0.06749275396837007,18.103098271239002,-0.3830277349967889,0.7025083696762924,0.9994332688619267,-4.8247029819661975,RL12_HUMAN,RPL12,9,0.43935538592027146,3.954198473282443,RPL12,representative,TRUE,TRUE,RPL12,0.9994332688619267,0.7025083696762924,0.976450175039985,0.01034991239380347,-0.01034991239380347,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30084,-0.02828996975820175,20.81236033521449,-0.3832193950384417,0.702366717377657,0.9994332688619267,-5.009686965315072,ECHM_HUMAN,ECHS1,34,0.5947462954647508,20.221374045801525,ECHS1,representative,TRUE,TRUE,ECHS1,0.9994332688619267,0.702366717377657,0.9900549467560222,0.0043407019572561205,-0.0043407019572561205,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30085,-0.09304127933742024,17.901164633969234,-1.0221029095057699,0.3091869049806951,0.9994332688619267,-4.657355254809393,KCY_HUMAN,CMPK1,13,0.5854374633000587,7.6106870229007635,CMPK1,representative,TRUE,TRUE,CMPK1,0.9994332688619267,0.3091869049806951,0.896539685008169,0.04743048178656539,-0.04743048178656539,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30086,-0.16328144638091402,23.1722590858411,-1.7825511069454842,0.07767975946726684,0.9994332688619267,-4.099393624234867,PEBP1_HUMAN,PEBP1,26,0.7727539635936582,20.091603053435115,PEBP1,representative,TRUE,TRUE,PEBP1,0.9994332688619267,0.07767975946726684,0.6588823354470122,0.18119213567711753,-0.18119213567711753,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30101,0.0346485959446845,18.950995013767255,0.4329454097876141,0.6659823989453131,0.9994332688619267,-5.01834300973393,PDIA3_HUMAN,PDIA3,32,0.5472328244274809,17.51145038167939,PDIA3,representative,TRUE,TRUE,PDIA3,0.9994332688619267,0.6659823989453131,0.9860143425013814,0.006116767793166022,0.006116767793166022,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30153,-0.017778743902209015,20.644177429058665,-0.2689841401559315,0.7884934619620932,0.9994332688619267,-5.085345159446427,2AAA_HUMAN,PPP2R1A,42,0.6948382406397674,29.18320610687023,PPP2R1A,representative,TRUE,TRUE,PPP2R1A,0.9994332688619267,0.7884934619620932,0.9957841282294287,0.001834800210901392,-0.001834800210901392,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30405,0.11344826689963838,19.750948968084607,0.93292835289923,0.3530934884262097,0.9994332688619267,-4.664767270473261,PPIF_HUMAN,PPIF,10,0.6259541984732825,6.259541984732825,PPIF,representative,TRUE,TRUE,PPIF,0.9994332688619267,0.3530934884262097,0.8886052422445883,0.05129112900738969,0.05129112900738969,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30419,-0.10623820972298148,17.235958342681865,-0.6697715066533292,0.5045398178040297,0.9994332688619267,-4.710061558704462,NMT1_HUMAN,NMT1,5,0.499236641221374,2.49618320610687,NMT1,representative,TRUE,TRUE,NMT1,0.9994332688619267,0.5045398178040297,0.9298997781196418,0.031563855913875165,-0.031563855913875165,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30519,-0.02716395925923365,15.913821049272928,-0.15286870399577124,0.8788083997634271,0.9994332688619267,-4.794654227387312,HMOX2_HUMAN,HMOX2,4,0.1946564885496183,0.7786259541984732,HMOX2,representative,TRUE,TRUE,HMOX2,0.9994332688619267,0.8788083997634271,0.9964968823849856,0.0015240556841312498,-0.0015240556841312498,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30520,0.06114078943796031,16.17836622408846,0.34214012903231905,0.7329600842761433,0.9994332688619267,-4.773107653861298,PURA2_HUMAN,ADSS2,2,0.2786259541984733,0.5572519083969466,ADSS2,representative,TRUE,TRUE,ADSS2,0.9994332688619267,0.7329600842761433,0.9811850096523693,0.00824909547888926,0.00824909547888926,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30533,0.06146858241320885,16.748944776533786,0.717610306557551,0.4746627643493807,0.9994332688619267,-4.8034345710407,AMRP_HUMAN,LRPAP1,13,0.4327657075748679,5.625954198473282,LRPAP1,representative,TRUE,TRUE,LRPAP1,0.9994332688619267,0.4746627643493807,0.9552297829526699,0.019892145207215772,0.019892145207215772,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30536,-0.023270062392132473,18.564334587479124,-0.13025008085765155,0.8966289935887424,0.9994332688619267,-4.798840282504357,TSPO_HUMAN,TSPO,6,0.4707379134860051,2.8244274809160306,TSPO,representative,TRUE,TRUE,TSPO,0.9994332688619267,0.8966289935887424,0.9974641518193216,0.001102703607946184,-0.001102703607946184,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30566,-0.042195930907158896,19.772896357625417,-0.6055249971370287,0.546195604917534,0.9994332688619267,-4.943355880251577,PUR8_HUMAN,ADSL,39,0.5623409669211197,21.931297709923665,ADSL,representative,TRUE,TRUE,ADSL,0.9994332688619267,0.546195604917534,0.9748036863181043,0.01108283715597953,-0.01108283715597953,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30613,-0.42264942094490543,15.360704837927525,-1.1013383551005884,0.2734653649201415,0.9994332688619267,-4.599902851556042,KPYR_HUMAN,PKLR,10,0.16641221374045803,1.6641221374045803,PKLR,representative,TRUE,TRUE,PKLR,0.9994332688619267,0.2734653649201415,0.5781054926708572,0.23799290430536907,-0.23799290430536907,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30622,0.1182523221517151,16.829159768111982,1.7492099558406962,0.0833083875800228,0.9994332688619267,-4.134729672879182,CLIP1_HUMAN,CLIP1,58,0.40708081073966834,23.610687022900763,CLIP1,representative,TRUE,TRUE,CLIP1,0.9994332688619267,0.0833083875800228,0.7453648971459779,0.1276310641375524,0.1276310641375524,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30626,-0.1720557346310727,17.88311115650378,-1.0201931011002172,0.3100871181200488,0.9994332688619267,-4.6360116382066705,SORCN_HUMAN,SRI,8,0.40553435114503816,3.2442748091603053,SRI,representative,TRUE,TRUE,SRI,0.9994332688619267,0.3100871181200488,0.8175359489763837,0.08749314129910069,-0.08749314129910069,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30711,-0.006668433300347942,17.934909912655996,-0.06142047245703232,0.9511463622879084,0.9994332688619267,-4.977082263920493,GSTT1_HUMAN,GSTT1,17,0.33722496632240684,5.732824427480916,GSTT1,representative,TRUE,TRUE,GSTT1,0.9994332688619267,0.9511463622879084,0.9996660517890581,1.450560872122421e-4,-1.450560872122421e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30740,9.647458062822523e-4,19.29630251364515,0.007864210639318334,0.9937409261417736,0.9994332688619267,-4.998830144176932,ILEU_HUMAN,SERPINB1,25,0.5389312977099237,13.473282442748092,SERPINB1,representative,TRUE,TRUE,SERPINB1,0.9994332688619267,0.9937409261417736,0.9999939426264208,2.6306918878228328e-6,2.6306918878228328e-6,FALSE,not_significant
BFR_vs_HLRT_at_T1,P30837,0.16771459721906012,18.886266551632335,1.2435316563697287,0.21656569668849104,0.9994332688619267,-4.580175281518047,AL1B1_HUMAN,ALDH1B1,33,0.42609299097848713,14.061068702290076,ALDH1B1,representative,TRUE,TRUE,ALDH1B1,0.9994332688619267,0.21656569668849104,0.773693037419104,0.11143131140667402,0.11143131140667402,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31040,0.016693448788764442,21.71523451267208,0.24042569549423873,0.8104901427733423,0.9994332688619267,-5.146496870091456,SDHA_HUMAN,SDHA,56,0.6583969465648856,36.87022900763359,SDHA,representative,TRUE,TRUE,SDHA,0.9994332688619267,0.8104901427733423,0.9964985819593578,0.001523314974195237,0.001523314974195237,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31146,-0.19645243834280102,15.41012367786837,-1.1399124683963326,0.25703294054633724,0.9994332688619267,-4.582451676677646,COR1A_HUMAN,CORO1A,3,0.3460559796437659,1.0381679389312977,CORO1A,representative,TRUE,TRUE,CORO1A,0.9994332688619267,0.25703294054633724,0.7657567930100931,0.11590914188839789,-0.11590914188839789,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31150,-0.059658662520210015,18.90028381789064,-0.8528014772253808,0.3957977888425317,0.9994332688619267,-4.778981769241993,GDIA_HUMAN,GDI1,25,0.503206106870229,12.580152671755725,GDI1,representative,TRUE,TRUE,GDI1,0.9994332688619267,0.3957977888425317,0.9462062213902811,0.024014200753120208,-0.024014200753120208,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31153,0.078087730728857,18.550357880748425,1.0260866908882462,0.3073147451481293,0.9994332688619267,-4.680593778681738,METK2_HUMAN,MAT2A,13,0.6077510275983559,7.900763358778626,MAT2A,representative,TRUE,TRUE,MAT2A,0.9994332688619267,0.3073147451481293,0.9119825958649825,0.040013449601323664,0.040013449601323664,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31415,-0.021133478252366444,24.017825459917265,-0.19530508534798027,0.8455485322754066,0.9994332688619267,-5.037840045497266,CASQ1_HUMAN,CASQ1,27,0.8009612666101217,21.625954198473284,CASQ1,representative,TRUE,TRUE,CASQ1,0.9994332688619267,0.8455485322754066,0.9964607205155128,0.0015398160799833533,-0.0015398160799833533,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31689,-0.03175475198873556,16.047266648975516,-0.24139749951302916,0.809739015560258,0.9994332688619267,-4.846145509030992,DNJA1_HUMAN,DNAJA1,7,0.38276990185387133,2.6793893129770994,DNAJA1,representative,TRUE,TRUE,DNAJA1,0.9994332688619267,0.809739015560258,0.9933207786102525,0.002910479718655011,-0.002910479718655011,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31749,-0.034861878412719705,14.553901892559255,-0.4785438071555026,0.6333029164997499,0.9994332688619267,-4.762980977191714,AKT1_HUMAN,AKT1,1,0.2748091603053435,0.2748091603053435,AKT1,representative,TRUE,TRUE,AKT1,0.9994332688619267,0.6333029164997499,0.984201004200922,0.0069161961819454686,-0.0069161961819454686,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31751,0.07374606476031431,17.238719132396383,0.6659618540754653,0.5069616248365747,0.9994332688619267,-4.780304625848492,AKT2_HUMAN,AKT2,12,0.45229007633587787,5.427480916030534,AKT2,representative,TRUE,TRUE,AKT2,0.9994332688619267,0.5069616248365747,0.9511369938236913,0.021756926409747666,0.021756926409747666,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31930,-0.021561265990413858,22.455722036337782,-0.3329585578897671,0.7398593258437451,0.9994332688619267,-5.1128241935542444,QCR1_HUMAN,UQCRC1,45,0.7431721798134011,33.44274809160305,UQCRC1,representative,TRUE,TRUE,UQCRC1,0.9994332688619267,0.7398593258437451,0.9935247491908662,0.002821309929959491,-0.002821309929959491,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31937,-0.010838693726938686,20.697844078088323,-0.12324739307173727,0.9021574053269357,0.9994332688619267,-5.003022139123295,3HIDH_HUMAN,HIBADH,28,0.6608505997818975,18.50381679389313,HIBADH,representative,TRUE,TRUE,HIBADH,0.9994332688619267,0.9021574053269357,0.9988846026849064,4.8468125543814675e-4,-4.8468125543814675e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31939,0.006857427876468591,19.25954816093237,0.1036602298654413,0.9176456206389854,0.9994332688619267,-5.107815047336133,PUR9_HUMAN,ATIC,51,0.5345008232300553,27.259541984732824,ATIC,representative,TRUE,TRUE,ATIC,0.9994332688619267,0.9176456206389854,0.9994108188741891,2.5595352067933055e-4,2.5595352067933055e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31942,0.019516365228774646,16.094010081169493,0.17350320409826003,0.8626049864325109,0.9994332688619267,-4.887020278015586,HNRH3_HUMAN,HNRNPH3,10,0.3885496183206107,3.885496183206107,HNRNPH3,representative,TRUE,TRUE,HNRNPH3,0.9994332688619267,0.8626049864325109,0.9971196683084462,0.0012527171474701966,0.0012527171474701966,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31943,-0.11805438526617706,16.534780461814517,-1.1170622051176546,0.266631870331169,0.9994332688619267,-4.602023364635285,HNRH1_HUMAN,HNRNPH1,6,0.33460559796437656,2.0076335877862594,HNRNPH1,representative,TRUE,TRUE,HNRNPH1,0.9994332688619267,0.266631870331169,0.8555125819384515,0.06777359895016351,-0.06777359895016351,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31946,-0.01897206304766641,21.84315469851673,-0.1710808552586013,0.8645042574064894,0.9994332688619267,-4.882828667482885,1433B_HUMAN,YWHAB,8,0.7690839694656488,6.152671755725191,YWHAB,representative,TRUE,TRUE,YWHAB,0.9994332688619267,0.8645042574064894,0.9972414973392865,0.0011996578753516664,-0.0011996578753516664,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31948,0.028454498282041385,19.214516768498108,0.4894713266053015,0.6255749850253567,0.9994332688619267,-5.060632314344795,STIP1_HUMAN,STIP1,58,0.5510660700184259,31.9618320610687,STIP1,representative,TRUE,TRUE,STIP1,0.9994332688619267,0.6255749850253567,0.9867411315265242,0.00579676819710523,0.00579676819710523,FALSE,not_significant
BFR_vs_HLRT_at_T1,P31949,-0.09453687079086492,18.83696705361238,-0.368005179691579,0.7136435222073675,0.9994332688619267,-4.764504343111843,S10AB_HUMAN,S100A11,6,0.45038167938931295,2.7022900763358777,S100A11,representative,TRUE,TRUE,S100A11,0.9994332688619267,0.7136435222073675,0.9686091855314357,0.013851416760984234,-0.013851416760984234,FALSE,not_significant
BFR_vs_HLRT_at_T1,P32119,-0.14293239576121408,22.98382970696786,-1.3042148349179572,0.19514022810139184,0.9994332688619267,-4.567385949920015,PRDX2_HUMAN,PRDX2,32,0.7125477099236641,22.801526717557252,PRDX2,representative,TRUE,TRUE,PRDX2,0.9994332688619267,0.19514022810139184,0.7917126226383405,0.10143243084849357,-0.10143243084849357,FALSE,not_significant
BFR_vs_HLRT_at_T1,P32456,0.12408607359506618,16.207205784142,0.6608984404120666,0.5101900229459079,0.9994332688619267,-4.711895566733145,GBP2_HUMAN,GBP2,2,0.2480916030534351,0.4961832061068702,GBP2,representative,TRUE,TRUE,GBP2,0.9994332688619267,0.5101900229459079,0.9198851472533204,0.036266393336919,0.036266393336919,FALSE,not_significant
BFR_vs_HLRT_at_T1,P32969,-0.014327253981150534,17.330530896215798,-0.06014809719308009,0.9521571602961781,0.9994332688619267,-4.786970616021229,RL9_HUMAN,RPL9,8,0.3425572519083969,2.7404580152671754,RPL9,representative,TRUE,TRUE,RPL9,0.9994332688619267,0.9521571602961781,0.9992978505106148,3.050467554600531e-4,-3.050467554600531e-4,FALSE,not_significant
BFR_vs_HLRT_at_T1,P33121,0.05687274734678027,21.492333096874173,0.9741471891840645,0.3323229850453495,0.9994332688619267,-4.852498791471092,ACSL1_HUMAN,ACSL1,65,0.6708162066940693,43.603053435114504,ACSL1,representative,TRUE,TRUE,ACSL1,0.9994332688619267,0.3323229850453495,0.9392686440844448,0.027210175617643766,0.027210175617643766,FALSE,not_significant
BFR_vs_HLRT_at_T1,P33176,0.038127726855389454,17.12843538049458,0.6793724666406775,0.4984640273357589,0.9994332688619267,-4.930829326598037,KINH_HUMAN,KIF5B,31,0.41369120906180745,12.82442748091603,KIF5B,representative,TRUE,TRUE,KIF5B,0.9994332688619267,0.4984640273357589,0.9738038000653002,0.011528535043594714,0.011528535043594714,FALSE,not_significant
BFR_vs_HLRT_at_T1,P33316,0.12532873544547485,17.47090430359404,0.9035165533983792,0.3684129779042792,0.9994332688619267,-4.650022976652446,DUT_HUMAN,DUT,1,0.6564885496183206,0.6564885496183206,DUT,representative,TRUE,TRUE,DUT,0.9994332688619267,0.3684129779042792,0.882367094668521,0.054350696023834306,0.054350696023834306,FALSE,not_significant
BFR_vs_HLRT_at_T1,P33897,0.06295509586396086,15.147707596947315,0.5837859451114168,0.5606726501881729,0.9994332688619267,-4.742657395599018,ABCD1_HUMAN,ABCD1,1,0.6793893129770993,0.6793893129770993,ABCD1,representative,TRUE,TRUE,ABCD1,0.9994332688619267,0.5606726501881729,0.9642285232785341,0.01582002560218086,0.01582002560218086,FALSE,not_significant
BFR_vs_HLRT_at_T1,P34896,0.08082890790789321,17.702911842462374,0.8653566752579145,0.388904594661163,0.9994332688619267,-4.750538686042839,GLYC_HUMAN,SHMT1,15,0.4936386768447837,7.404580152671755,SHMT1,representative,TRUE,TRUE,SHMT1,0.9994332688619267,0.388904594661163,0.9265043519340505,0.033152536392029294,0.033152536392029294,FALSE,not_significant
BFR_vs_HLRT_at_T1,P34897,5.879000375124122e-4,16.91942225443018,0.003879169414227658,0.9969125700918087,0.9994332688619267,-4.774109109828394,GLYM_HUMAN,SHMT2,6,0.43256997455470736,2.595419847328244,SHMT2,representative,TRUE,TRUE,SHMT2,0.9994332688619267,0.9969125700918087,0.9999981820937156,7.895073855612953e-7,7.895073855612953e-7,FALSE,not_significant
BFR_vs_HLRT_at_T1,P34913,0.06551791385595251,16.98459207874153,0.49376313052570053,0.6225511464016936,0.9994332688619267,-4.826731984179284,HYES_HUMAN,EPHX2,11,0.3240804996530187,3.564885496183206,EPHX2,representative,TRUE,TRUE,EPHX2,0.9994332688619267,0.6225511464016936,0.9694262555828176,0.013485222182557266,0.013485222182557266,FALSE,not_significant
BFR_vs_HLRT_at_T1,P34931,-0.027416465085362773,20.125885855138776,-0.18057145359703317,0.8570676883116902,0.9994332688619267,-4.769016410288901,HS71L_HUMAN,HSPA1L,1,0.9618320610687023,0.9618320610687023,HSPA1L,representative,TRUE,TRUE,HSPA1L,0.9994332688619267,0.8570676883116902,0.9957802570629568,0.0018364885582625875,-0.0018364885582625875,FALSE,not_significant
BFR_vs_HLRT_at_T1,P34932,0.028304764203458177,17.71196161321731,0.452739139615323,0.6517126976312877,0.9994332688619267,-5.081824386358362,HSP74_HUMAN,HSPA4,63,0.434145159335999,27.35114503816794,HSPA4,representative,TRUE,TRUE,HSPA4,0.9994332688619267,0.6517126976312877,0.9879544098508971,0.005263095905299593,0.005263095905299593,FALSE,not_significant
BFR_vs_HLRT_at_T1,P34949,-0.05084198397922535,19.644518153638515,-0.698027344562368,0.4867724339466294,0.9994332688619267,-4.869230408551941,MPI_HUMAN,MPI,27,0.5674300254452926,15.320610687022901,MPI,representative,TRUE,TRUE,MPI,0.9994332688619267,0.4867724339466294,0.9640577101249973,0.015896967716817714,-0.015896967716817714,FALSE,not_significant
BFR_vs_HLRT_at_T1,P35052,0.19158601072691894,16.69965414532915,1.5353356725086624,0.1278445280087431,0.9994332688619267,-4.395721310183409,GPC1_HUMAN,GPC1,6,0.3765903307888041,2.2595419847328246,GPC1,representative,TRUE,TRUE,GPC1,0.9994332688619267,0.1278445280087431,0.6742994348490207,0.1711472043186953,0.1711472043186953,FALSE,not_significant
BFR_vs_HLRT_at_T1,P35080,-0.10625874688092196,19.514693195014022,-0.9819850669232655,0.32846592028297694,0.9994332688619267,-4.68520731926309,PROF2_HUMAN,PFN2,15,0.5470737913486005,8.206106870229007,PFN2,representative,TRUE,TRUE,PFN2,0.9994332688619267,0.32846592028297694,0.8884292876473247,0.051377133088482574,-0.051377133088482574,FALSE,not_significant
BFR_vs_HLRT_at_T1,P35221,0.12682918244350105,16.121854405706582,1.4772525648884858,0.14273567547477625,0.9994332688619267,-4.407402372780061,CTNA1_HUMAN,CTNNA1,10,0.3648854961832061,3.648854961832061,CTNNA1,representative,TRUE,TRUE,CTNNA1,0.9994332688619267,0.14273567547477625,0.7812140629237527,0.10722994741795988,0.10722994741795988,FALSE,not_significant
