contrast,set_id,database,pathway,theme,main,pval,padj,log2err,ES,NES,size,leadingEdge,source_size,description
HLRT_post_vs_pre,GOBP|GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,GOBP,GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,positive regulation of response to biotic stimulus,FALSE,0.3829787234042553,0.6749459197261941,0.09754492162471996,-0.25875873812621286,-1.0279346330680532,63,UBQLN1;NEK7;RTN4;NPLOC4;GDI1;RNF170;SQSTM1;YWHAE;OTULIN;TRIM32;PIK3R1;PPP2CA;IPO5;UFD1;MAP2K6,344,"Any process that initiates an innate immune response. Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens. Examples of this process include activation of the hypersensitive response of Arabidopsis thaliana and activation of any NOD or TLR signaling pathway in vertebrate species. [GO_REF:0000022, GOC:add, GOC:mtg_sensu, ISBN:0781735149, PMID:15199967, PMID:16177805]"
HLRT_post_vs_pre,GOBP|GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,GOBP,GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,actin filament-based process,FALSE,0.21991701244813278,0.49653989918041225,0.13284630060618333,-0.2606095480508597,-1.1191404463912742,94,MYLK3;PFN2;CASQ1;MYH14;PXN;PGM5;MYOM2;LMOD1;CLASP2;CFL2;PDLIM1;PIK3R1;RAC1;MYOM3;ACTA1;MYL2;MYO18B;TNNT3;MYBPC2;MYBPC1;TNNT1;CD47;TTN;SYNPO2L;TPM1;NEB;SYNPO;CLASP1;LIMCH1;CUL3;TCAP;EPB41;TMOD4;MYOZ1;SORBS1;VPS4A;PDCD10;TMOD1;CDC42;LDB3,215,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin. The myosin may be organized into filaments. [GOC:dph, GOC:jl, GOC:mah]"
HLRT_post_vs_pre,GOBP|GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS,GOBP,GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS,nucleoside phosphate biosynthetic process,FALSE,0.0040337516706291715,0.03411829586426903,0.40701791892395395,0.4965529100933572,1.7483315344920476,36,PDK2;PDP1;ACSL1;OGDH;PDPR;FASN;PCCA;PDHA1;DLST;PPCS;BCKDK;CBR4;DLAT;PDHX;PDK4;MCEE,58,"The chemical reactions and pathways resulting in the formation of acyl-CoA, any derivative of coenzyme A in which the sulfhydryl group is in thiolester linkage with an acyl group. [GOC:cjk]"
HLRT_post_vs_pre,GOBP|GOBP_ACYL_COA_METABOLIC_PROCESS,GOBP,GOBP_ACYL_COA_METABOLIC_PROCESS,purine-containing compound metabolic process,FALSE,5.925353451972941e-4,0.00683040743915193,0.47727081536286214,0.4825527883454563,1.8393061861776765,54,SUCLG1;PDK2;SUCLA2;PDP1;ACSL1;OGDH;PDPR;ACOT9;FASN;PCCA;PDHA1;NME1;DLST;PPCS;BCKDK;CBR4;DLAT;SUCLG2;OXSM;PDHX;PDK4;MCEE;NUDT19;HSD17B12,109,"The chemical reactions and pathways involving acyl-CoA, any derivative of coenzyme A in which the sulfhydryl group is in thiolester linkage with an acyl group. [ISBN:0198506732]"
HLRT_post_vs_pre,GOBP|GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,GOBP,GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,adaptive immune response,FALSE,0.1951219512195122,0.4704970615460789,0.14040623852334236,-0.3174655868545027,-1.1791282979700737,45,PPP3CB;PSMB2;PSMA5;PSMA3;PCYT1A;PSMA4;PSMB3;PSMA2;PSMB1;PSMA6;UFL1;PSMB4,418,"An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus. [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]"
HLRT_post_vs_pre,GOBP|GOBP_ADAPTIVE_THERMOGENESIS,GOBP,GOBP_ADAPTIVE_THERMOGENESIS,multicellular organismal-level homeostasis,FALSE,0.2823061630218688,0.5678760393046107,0.11237851911047504,0.3199124808683398,1.114167409300336,35,FH;ACSL1;DECR1;DYNC1H1;FABP4;LPIN1;MFN2;FABP5;ADIPOQ;SLC25A4;PRKAB2;SLC25A5,171,"The regulated production of heat in response to short term environmental changes, such as stress, diet or reduced temperature. [PMID:17260010, PMID:20363363]"
HLRT_post_vs_pre,GOBP|GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,GOBP,GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,G protein-coupled receptor signaling pathway,FALSE,0.7837301587301587,0.9268443128546755,0.05652995250563114,-0.2627252186175289,-0.8088150134525403,20,PLN;PRKAR2A,200,"A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation of adenylyl cyclase activity which results in an increase in the intracellular concentration of cyclic AMP (cAMP). This pathway is negatively regulated by phosphodiesterase, which cleaves cAMP and terminates the signaling. [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]"
HLRT_post_vs_pre,GOBP|GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,GOBP,GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,G protein-coupled receptor signaling pathway,FALSE,0.6051080550098232,0.8422750483377333,0.06847149044920875,-0.2667332027404718,-0.8962074517123501,28,PLN;PRMT5;PRKAR2A;GNA11,297,"A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation or inhibition of adenylyl cyclase activity and a subsequent change in the intracellular concentration of cyclic AMP (cAMP). [GOC:mah, GOC:signaling, ISBN:0815316194]"
HLRT_post_vs_pre,GOBP|GOBP_ADULT_BEHAVIOR,GOBP,GOBP_ADULT_BEHAVIOR,behavior,FALSE,0.12625250501002003,0.36811296017862827,0.17669426893849804,-0.4101311747784068,-1.3067658646519529,23,PRKN;PARK7;CSTB;MECP2;RNF170,164,"Behavior in a fully developed and mature organism. [GOC:mah, ISBN:0877797099]"
HLRT_post_vs_pre,GOBP|GOBP_ADULT_LOCOMOTORY_BEHAVIOR,GOBP,GOBP_ADULT_LOCOMOTORY_BEHAVIOR,behavior,FALSE,0.07341269841269842,0.261832235069833,0.2343926472946861,-0.4556224314788404,-1.4026604106943934,20,PRKN;PARK7;CSTB;MECP2;RNF170,88,Locomotory behavior in a fully developed and mature organism. [GOC:ai]
